"Customer ID","Recency","Frequency","Monetary","AvgOrderValue","AvgQuantity","TotalQuantity","OutlierOrders","Country","Churn","HighValue","Segment","CountryGroup"
"12666",303.840277777778,1,1248.42,1248.42,11.9354838709677,370,2,"Israel",1,0,1,"Other"
"12668",168.914583333333,9,10500.35,1166.70555555556,9.53614457831325,4749,7,"Germany",0,1,3,"Germany"
"12669",60.1222222222222,3,2744.03,914.676666666667,11.039603960396,1115,1,"France",1,1,3,"France"
"12670",8.12430555555556,5,2398.71,479.742,12.2345679012346,991,3,"France",0,0,3,"France"
"12671",515.847222222222,1,2622.481,2622.481,32.4444444444444,1460,12,"Germany",1,0,1,"Germany"
"12672",239.145833333333,2,437.05,218.525,6.27272727272727,138,0,"France",1,0,1,"France"
"12673",236.044444444444,2,840.4,420.2,9.45454545454546,520,2,"Germany",0,0,1,"Germany"
"12674",1.08263888888889,3,1402,467.333333333333,13.3389830508475,787,4,"France",0,0,3,"France"
"12675",463.125694444444,2,957.25,478.625,3,336,0,"Italy",1,0,1,"Other"
"12676",33.1173611111111,9,2509.75,278.861111111111,18.3804347826087,1691,8,"Sweden",0,0,3,"Other"
"12677",464.930555555556,2,395.1,197.55,8.38095238095238,176,0,"France",1,0,1,"France"
"12678",10.0611111111111,18,24934.98,1385.27666666667,54.75,16644,218,"France",0,1,2,"France"
"12679",115.022222222222,2,906.38,453.19,9.25,407,1,"France",0,0,3,"France"
"12680",22.8791666666667,1,311.78,311.78,11.5,230,1,"France",0,0,3,"France"
"12681",61.0493055555556,38,25913.8,681.942105263158,11.8206349206349,14894,50,"France",0,1,2,"France"
"12682",10.0222222222222,41,18890.32,460.739512195122,10.3634146341463,8498,13,"France",0,1,2,"France"
"12683",2.09375,18,9779.32,543.295555555556,14.5569007263923,6012,20,"France",0,1,2,"France"
"12684",80.0625,4,1379.48,344.87,21.9655172413793,1274,8,"France",0,0,3,"France"
"12685",2.09583333333333,2,1606.42,803.21,10.1888888888889,917,0,"France",0,0,3,"France"
"12686",281.124305555556,1,89.14,89.14,15.2857142857143,107,0,"France",1,0,1,"France"
"12687",390.026388888889,2,2138.91,1069.455,11.1349206349206,1403,4,"Sweden",1,0,1,"Other"
"12688",23.1673611111111,1,4873.81,4873.81,17.7076023391813,3028,21,"Israel",1,1,3,"Other"
"12689",37.1152777777778,1,511.03,511.03,8.26470588235294,281,0,"France",0,0,3,"France"
"12690",115.153472222222,1,389.01,389.01,6.625,106,0,"France",1,0,3,"France"
"12691",54.9125,5,690.9,138.18,8.89285714285714,249,1,"France",0,0,3,"France"
"12692",546.95,1,110.95,110.95,2.76923076923077,36,0,"France",1,0,1,"France"
"12693",36.7909722222222,7,1703.02,243.288571428571,6.78481012658228,536,0,"Germany",1,0,3,"Germany"
"12694",92.7930555555556,2,1413.18,706.59,17.7121212121212,1169,12,"France",0,0,3,"France"
"12695",16.9944444444444,5,1158.92,231.784,7.96078431372549,406,1,"France",0,0,3,"France"
"12696",344.088194444444,2,851.91,425.955,11.5102040816327,564,0,"Finland",1,0,1,"Other"
"12697",40.9395833333333,2,733.91,366.955,12.3793103448276,359,1,"Sweden",0,0,3,"Other"
"12698",499.874305555556,1,339.75,339.75,6.9375,111,0,"Germany",1,0,1,"Germany"
"12699",327.029861111111,1,638.11,638.11,9.09756097560976,373,0,"Germany",1,0,1,"Germany"
"12700",65.9833333333333,2,2149.05,1074.525,11.2786885245902,1376,2,"France",0,0,3,"France"
"12701",151.991666666667,5,1985.78,397.156,11.2608695652174,1295,4,"Germany",0,0,3,"Germany"
"12703",542.977777777778,3,722.98,240.993333333333,8.13207547169811,431,1,"Germany",0,0,1,"Germany"
"12704",15.1604166666667,3,1100.92,366.973333333333,9.3,465,1,"Finland",0,0,3,"Other"
"12705",67.9263888888889,9,9056.33,1006.25888888889,12.2929936305732,5790,11,"Germany",0,1,3,"Germany"
"12707",201.175,1,603.42,603.42,7.75757575757576,256,0,"France",1,0,3,"France"
"12708",11.1909722222222,15,4436.52,295.768,8.1937984496124,2114,2,"Germany",0,1,3,"Germany"
"12709",5.94722222222222,30,27786.03,926.201,30.0734597156398,12691,159,"Germany",0,1,2,"Germany"
"12710",6.03472222222222,3,1149.02,383.006666666667,11.0519480519481,851,1,"Germany",1,0,3,"Germany"
"12711",521.035416666667,2,1339.05,669.525,12.8333333333333,770,2,"Germany",1,0,1,"Germany"
"12712",16.1472222222222,19,6239.98,328.42,8.80168776371308,2086,6,"Germany",0,1,3,"Germany"
"12714",16.1215277777778,11,12774.55,1161.32272727273,12.6799363057325,7963,28,"France",0,1,3,"France"
"12715",15.8944444444444,1,343.36,343.36,9.6,192,0,"Sweden",1,0,3,"Other"
"12716",42.9736111111111,1,677.9,677.9,11.1777777777778,503,1,"France",0,0,3,"France"
"12717",60.91875,3,1308.91,436.303333333333,8.45070422535211,600,0,"Greece",1,0,3,"Other"
"12720",3.96041666666667,22,5695.39,258.881363636364,12.2038567493113,4430,12,"Germany",0,1,2,"Germany"
"12721",92.7895833333333,6,3055.86,509.31,10.1611111111111,1829,4,"France",0,1,3,"France"
"12722",24.1666666666667,3,929.65,309.883333333333,11.18,559,1,"France",0,0,3,"France"
"12724",82.9673611111111,5,1566.47,313.294,11.8297872340426,1112,8,"France",0,0,3,"France"
"12725",280.878472222222,4,2266.76,566.69,10.7735849056604,1142,3,"Italy",1,0,1,"Other"
"12726",94.1111111111111,9,2872.82,319.202222222222,28.0081967213115,3417,37,"France",0,1,3,"France"
"12727",4.96666666666667,9,5036.53,559.614444444444,13.8333333333333,2490,4,"France",0,1,3,"France"
"12728",166.988194444444,4,851.15,212.7875,7.91666666666667,380,0,"France",0,0,3,"France"
"12729",23.0486111111111,1,453.01,453.01,8.96153846153846,233,0,"France",1,0,3,"France"
"12730",431.021527777778,1,829.25,829.25,4.97872340425532,234,0,"Germany",1,0,1,"Germany"
"12731",53.9444444444444,13,18204.05,1400.31153846154,29.003355704698,8643,74,"France",0,1,3,"France"
"12732",89.0534722222222,1,236.26,236.26,9.25,111,1,"France",1,0,3,"France"
"12733",143.854861111111,4,2424.87,606.2175,5.70700636942675,896,3,"USA",1,0,3,"Other"
"12734",262.002083333333,3,639.65,213.216666666667,13.9473684210526,265,2,"France",1,0,1,"France"
"12735",224.967361111111,2,779.57,389.785,8.55813953488372,368,0,"France",1,0,3,"France"
"12736",242.203472222222,1,234,234,43.25,173,1,"France",1,0,1,"France"
"12737",408.014583333333,2,3710.5,1855.25,1,2,0,"France",1,1,1,"France"
"12738",281.765972222222,1,155.35,155.35,13.4545454545455,148,0,"Germany",1,0,1,"Germany"
"12739",8.79513888888889,3,2689.23,896.41,10.7954545454545,950,2,"United Arab Emirates",0,1,3,"Other"
"12741",438.926388888889,2,406.07,203.035,13.375,214,0,"USA",1,0,1,"Other"
"12742",535.004861111111,1,1201.52,1201.52,20.2835820895522,1359,2,"United Arab Emirates",1,0,1,"Other"
"12743",43.8534722222222,2,540.13,270.065,2.40458015267176,315,0,"Unspecified",1,0,3,"Other"
"12744",54.0381944444444,9,18249.74,2027.74888888889,20.9606557377049,6393,59,"Singapore",0,1,3,"Other"
"12745",396.108333333333,3,925.41,308.47,20.3478260869565,468,3,"United Kingdom",1,0,1,"United Kingdom"
"12746",450.089583333333,1,254.55,254.55,5.70588235294118,97,0,"United Kingdom",1,0,1,"United Kingdom"
"12747",19.0916666666667,23,7471.87,324.863913043478,10.3101851851852,2227,9,"United Kingdom",0,1,2,"United Kingdom"
"12748",0.979166666666667,259,34359.66,132.66277992278,5.03469879518072,20894,107,"United Kingdom",0,1,4,"United Kingdom"
"12749",40,7,5561.71,794.53,7.37453183520599,1969,2,"United Kingdom",0,1,3,"United Kingdom"
"12750",38.1506944444444,1,275.88,275.88,9.13333333333333,137,0,"Poland",1,0,3,"Other"
"12751",354.000694444444,1,268.27,268.27,3.04838709677419,189,0,"Brazil",1,0,1,"Other"
"12753",45.1375,5,16620.91,3324.182,55.4879518072289,9211,141,"Japan",0,1,3,"Other"
"12754",145.159722222222,3,3010.74,1003.58,102.873015873016,6481,14,"Japan",1,1,3,"Other"
"12755",190.005555555556,11,5236.26,476.023636363636,36.3968253968254,2293,15,"Japan",1,1,3,"Other"
"12757",52.03125,7,5281.08,754.44,7.52459016393443,918,5,"Portugal",0,1,3,"Other"
"12758",26.1027777777778,7,9903.24,1414.74857142857,19.6645367412141,6155,75,"Portugal",1,1,3,"Other"
"12759",81.1416666666667,7,4571.82,653.117142857143,10.7326007326007,2930,3,"Netherlands",0,1,3,"Other"
"12760",365.166666666667,1,347.8,347.8,9.42857142857143,198,0,"Netherlands",1,0,1,"Other"
"12761",367.022916666667,2,782.95,391.475,10.4074074074074,281,0,"Netherlands",1,0,1,"Other"
"12763",47.9430555555556,2,494.08,247.04,17.5555555555556,316,2,"Japan",1,0,3,"Other"
"12764",226.104861111111,1,1693.88,1693.88,8.57777777777778,386,0,"Lebanon",1,0,3,"Other"
"12765",381.957638888889,6,1404.58,234.096666666667,14.8382352941176,1009,3,"Netherlands",1,0,1,"Other"
"12766",58.9673611111111,7,6881.55,983.078571428571,12.1347962382445,3871,8,"Portugal",0,1,3,"Other"
"12767",285.133333333333,1,949.82,949.82,13.906976744186,598,3,"Korea",1,0,1,"Other"
"12768",360.029166666667,1,168.69,168.69,10.2,102,1,"Korea",1,0,1,"Other"
"12769",148.100694444444,1,1143.6,1143.6,11.125,356,0,"Brazil",1,0,3,"Other"
"12770",120.136805555556,2,3246.45,1623.225,65.8214285714286,1843,23,"Japan",1,1,3,"Other"
"12771",395.040972222222,1,282.3,282.3,6.93333333333333,104,0,"Portugal",1,0,1,"Other"
"12773",473.805555555556,1,124.25,124.25,18.1666666666667,109,1,"Portugal",1,0,1,"Other"
"12774",445.091666666667,1,98.7,98.7,8.83333333333333,53,0,"Netherlands",1,0,1,"Other"
"12775",99.2097222222222,6,1464.76,244.126666666667,14.1194029850746,946,6,"Netherlands",0,0,3,"Other"
"12776",577.027083333333,1,55.5,55.5,11.5,46,0,"Portugal",1,0,1,"Other"
"12777",367.052083333333,1,519.45,519.45,17.6153846153846,458,3,"United Kingdom",1,0,1,"United Kingdom"
"12778",92.8895833333333,7,1445.51,206.501428571429,14.4,1368,7,"Netherlands",0,0,3,"Other"
"12779",99.0923611111111,13,5492.16,422.473846153846,12.7767857142857,2862,12,"Poland",0,1,3,"Other"
"12780",508.131944444444,1,337.4,337.4,14.25,285,2,"Netherlands",1,0,1,"Other"
"12781",194.171527777778,1,549.26,549.26,23.0666666666667,346,3,"Czech Republic",0,0,3,"Other"
"12782",59.0972222222222,10,4365.99,436.599,8.86854460093897,1889,2,"Portugal",0,1,3,"Other"
"12784",438.988888888889,1,1230.33,1230.33,8.08333333333333,582,0,"Portugal",0,0,1,"Other"
"12785",273.959722222222,3,1100.4,366.8,8.08928571428571,453,1,"Portugal",1,0,1,"Other"
"12786",519.026388888889,1,728.5,728.5,18,324,2,"Netherlands",1,0,1,"Other"
"12787",1.01805555555556,3,743.18,247.726666666667,11.475,459,0,"Netherlands",0,0,3,"Other"
"12788",372.936805555556,4,444.9,111.225,7.46153846153846,194,0,"Netherlands",1,0,1,"Other"
"12789",422.004861111111,2,181.5,90.75,8,32,0,"Netherlands",0,0,1,"Other"
"12790",101.941666666667,2,591.85,295.925,8.27027027027027,306,0,"Netherlands",1,0,3,"Other"
"12791",283.057638888889,6,863.51,143.918333333333,12.6071428571429,353,2,"Netherlands",1,0,1,"Other"
"12792",166.051388888889,2,827.01,413.505,8.38297872340426,394,0,"Portugal",1,0,3,"Other"
"12793",244.026388888889,3,885.53,295.176666666667,10.4772727272727,461,1,"Portugal",1,0,1,"Other"
"12794",8.03402777777778,1,317,317,11.35,227,0,"Portugal",0,0,3,"Other"
"12796",537.875694444444,1,381,381,26,182,6,"Netherlands",1,0,1,"Other"
"12797",275.079861111111,2,552.08,276.04,7.16666666666667,215,0,"Portugal",1,0,1,"Other"
"12798",80.1104166666667,2,3140.93,1570.465,175.967741935484,5455,18,"Japan",0,1,3,"Other"
"12799",438.870138888889,1,219.35,219.35,9.13333333333333,137,0,"Japan",1,0,1,"Other"
"12800",379.94375,3,584.25,194.75,8.35294117647059,284,0,"Portugal",1,0,1,"Other"
"12801",410.133333333333,1,1071.82,1071.82,10.1,505,2,"Sweden",1,0,1,"Other"
"12802",96.1347222222222,7,2416.42,345.202857142857,14.2898550724638,1972,4,"Netherlands",1,0,3,"Other"
"12803",302.911805555556,1,1092.81,1092.81,15.8545454545455,872,3,"Netherlands",1,0,1,"Other"
"12804",375.036111111111,2,325.37,162.685,4.09090909090909,270,0,"Netherlands",1,0,1,"Other"
"12805",291.015972222222,4,1434.95,358.7375,10.2241379310345,593,2,"Netherlands",1,0,1,"Other"
"12806",344.969444444444,4,2878.96,719.74,31.1492537313433,2087,24,"Netherlands",1,1,1,"Other"
"12807",292.936805555556,1,330.35,330.35,9.0625,145,0,"Sweden",1,0,1,"Other"
"12808",94.0201388888889,4,574.4,143.6,6.91428571428571,242,0,"Portugal",0,0,3,"Other"
"12809",87.0826388888889,3,1755.94,585.313333333333,6.39506172839506,518,0,"Portugal",1,0,3,"Other"
"12810",444.08125,2,534.99,267.495,12.15625,389,1,"Japan",1,0,1,"Other"
"12811",170.130555555556,5,1033.9,206.78,7.76785714285714,435,1,"Portugal",1,0,3,"Other"
"12813",411.125,3,1687.8,562.6,25.3555555555556,1141,9,"Netherlands",1,0,1,"Other"
"12814",11.0270833333333,1,125.92,125.92,24.5,49,1,"Poland",1,0,3,"Other"
"12815",57.1034722222222,2,1063.46,531.73,8.06382978723404,379,1,"Poland",1,0,3,"Other"
"12816",5.00625,2,572.2,286.1,4.41379310344828,128,0,"Poland",1,0,3,"Other"
"12817",190.848611111111,3,690.98,230.326666666667,8.76,219,0,"Austria",1,0,3,"Other"
"12818",171.030555555556,1,1542.08,1542.08,66.3571428571429,929,4,"Austria",1,0,3,"Other"
"12819",367.895833333333,1,540.52,540.52,18.1052631578947,344,3,"United Kingdom",1,0,1,"United Kingdom"
"12820",236.011111111111,8,1917.64,239.705,12.5045045045045,1388,6,"United Kingdom",0,0,3,"United Kingdom"
"12821",123.874305555556,2,220.8,110.4,12.4615384615385,162,0,"United Kingdom",1,0,3,"United Kingdom"
"12823",36.7951388888889,17,5966,350.941176470588,50.5882352941176,860,17,"United Kingdom",0,1,3,"United Kingdom"
"12825",430.954166666667,2,518.63,259.315,5.79166666666667,139,0,"United Kingdom",1,0,1,"United Kingdom"
"12826",88.13125,9,2144.65,238.294444444444,12.9344262295082,1578,4,"United Kingdom",0,0,3,"United Kingdom"
"12828",8.81666666666667,3,415.51,138.503333333333,6.28,157,0,"United Kingdom",0,0,3,"United Kingdom"
"12829",246.067361111111,3,385.3,128.433333333333,28.9473684210526,550,6,"United Kingdom",1,0,1,"United Kingdom"
"12830",0.908333333333333,5,6414.32,1282.864,241.555555555556,8696,36,"United Kingdom",0,1,3,"United Kingdom"
"12831",171.991666666667,3,451.11,150.37,13.7727272727273,303,3,"United Kingdom",1,0,3,"United Kingdom"
"12832",7.95972222222222,1,267.8,267.8,7.33333333333333,132,0,"United Kingdom",0,0,3,"United Kingdom"
"12833",54.9611111111111,1,417.38,417.38,6.5,156,0,"United Kingdom",1,0,3,"United Kingdom"
"12834",192.125694444444,1,312.38,312.38,6.11111111111111,110,0,"United Kingdom",1,0,3,"United Kingdom"
"12835",337.077083333333,41,5996.83,146.264146341463,3.81951219512195,2349,5,"United Kingdom",1,1,2,"United Kingdom"
"12836",46.8944444444444,14,6061.9,432.992857142857,5.59944751381216,2027,2,"United Kingdom",0,1,3,"United Kingdom"
"12837",82.8631944444444,2,662.66,331.33,2.20454545454545,194,0,"United Kingdom",1,0,3,"United Kingdom"
"12838",283.036805555556,9,2694.75,299.416666666667,5.0135593220339,1479,5,"United Kingdom",0,1,1,"United Kingdom"
"12839",1.98125,21,7175.09,341.670952380952,11.4739336492891,4842,9,"United Kingdom",0,1,2,"United Kingdom"
"12840",53.1395833333333,7,4041.97,577.424285714286,12.8295454545455,2258,3,"United Kingdom",1,1,3,"United Kingdom"
"12841",16.0263888888889,32,5796.53,181.1415625,7.82600382409178,4093,29,"United Kingdom",0,1,2,"United Kingdom"
"12842",218.009722222222,3,1109.73,369.91,17.75,497,2,"United Kingdom",0,0,3,"United Kingdom"
"12843",69.0201388888889,29,6573.41,226.669310344828,13.8853211009174,3027,20,"United Kingdom",0,1,2,"United Kingdom"
"12844",39.9854166666667,3,497.52,165.84,2.21518987341772,175,0,"United Kingdom",0,0,3,"United Kingdom"
"12845",176.969444444444,4,354.09,88.5225,7.55555555555556,204,2,"United Kingdom",1,0,3,"United Kingdom"
"12846",591.847916666667,1,15.58,15.58,1,1,0,"United Kingdom",1,0,1,"United Kingdom"
"12847",297.004166666667,1,765.36,765.36,17.8285714285714,624,7,"United Kingdom",0,0,1,"United Kingdom"
"12848",585.003472222222,1,208,208,3.625,58,0,"United Kingdom",1,0,1,"United Kingdom"
"12849",178.016666666667,5,2701.03,540.206,13.4384615384615,1747,19,"United Kingdom",0,1,3,"United Kingdom"
"12850",355.016666666667,1,330,330,100,200,2,"United Kingdom",1,0,1,"United Kingdom"
"12851",6.00625,2,280.76,140.38,2.03896103896104,157,0,"United Kingdom",1,0,3,"United Kingdom"
"12852",204.16875,1,311.55,311.55,8.76470588235294,149,0,"United Kingdom",1,0,3,"United Kingdom"
"12853",44.05625,11,3907.5,355.227272727273,11.2702702702703,1668,5,"United Kingdom",1,1,3,"United Kingdom"
"12854",150.939583333333,6,2465.09,410.848333333333,6.25438596491228,1426,2,"United Kingdom",0,0,3,"United Kingdom"
"12855",282.134027777778,4,612.84,153.21,3.58208955223881,240,0,"United Kingdom",1,0,1,"United Kingdom"
"12857",120.104166666667,6,3688,614.666666666667,11.7355371900826,1420,3,"United Kingdom",1,1,3,"United Kingdom"
"12858",292.996527777778,1,147.27,147.27,1.37837837837838,51,0,"United Kingdom",1,0,1,"United Kingdom"
"12859",368.020833333333,1,575.1,575.1,13.9047619047619,292,1,"United Kingdom",1,0,1,"United Kingdom"
"12860",602.894444444444,1,54.22,54.22,1.625,26,0,"United Kingdom",1,0,1,"United Kingdom"
"12861",529.049305555556,1,68.25,68.25,6.75,27,0,"United Kingdom",1,0,1,"United Kingdom"
"12862",335.04375,2,984.62,492.31,4.66412213740458,611,3,"United Kingdom",1,0,1,"United Kingdom"
"12863",288.79375,5,2271.35,454.27,16.4418604651163,707,5,"United Kingdom",0,0,1,"United Kingdom"
"12864",47.9909722222222,2,299.57,149.785,63.8571428571429,447,5,"United Kingdom",1,0,3,"United Kingdom"
"12865",33.1104166666667,3,2736.62,912.206666666667,10.1139240506329,1598,2,"Austria",0,1,3,"Other"
"12866",192.94375,3,1227.35,409.116666666667,8.77777777777778,553,1,"Belgium",1,0,3,"Belgium"
"12867",5.96875,12,6835.88,569.656666666667,7.35517970401691,6958,14,"United Kingdom",0,1,3,"United Kingdom"
"12868",95.0888888888889,8,2043.76,255.47,8.73134328358209,1170,0,"United Kingdom",1,0,3,"United Kingdom"
"12869",591.027777777778,1,337.67,337.67,3.89189189189189,144,1,"United Kingdom",1,0,1,"United Kingdom"
"12870",284.963888888889,3,1676.95,558.983333333333,9.74193548387097,906,2,"United Kingdom",1,0,1,"United Kingdom"
"12871",116.970833333333,2,495.38,247.69,33.0909090909091,364,6,"United Kingdom",0,0,3,"United Kingdom"
"12872",236.081944444444,12,3283.96,273.663333333333,4.16751269035533,1642,2,"United Kingdom",1,1,3,"United Kingdom"
"12873",191.911111111111,3,2027.3,675.766666666667,22.4571428571429,786,10,"United Kingdom",1,0,3,"United Kingdom"
"12874",294.89375,2,948.42,474.21,12.9791666666667,623,4,"Belgium",1,0,1,"Belgium"
"12875",52.8888888888889,5,1356.99,271.398,648.375,5187,8,"United Kingdom",1,0,3,"United Kingdom"
"12876",105.969444444444,3,2590.2,863.4,14.7647058823529,1757,12,"Belgium",0,0,3,"Belgium"
"12877",34.0486111111111,17,2465.6,145.035294117647,9.139896373057,1764,3,"United Kingdom",0,0,3,"United Kingdom"
"12878",145.988194444444,2,854.99,427.495,11.6382978723404,547,0,"United Kingdom",1,0,3,"United Kingdom"
"12879",1.02708333333333,1,140.5,140.5,14.5,58,0,"United Kingdom",0,0,3,"United Kingdom"
"12880",291.083333333333,2,640.13,320.065,7.75,279,1,"United Kingdom",1,0,1,"United Kingdom"
"12881",185.045833333333,1,298,298,3,21,0,"United Kingdom",1,0,3,"United Kingdom"
"12885",33.0451388888889,1,645.35,645.35,8.87179487179487,346,0,"United Kingdom",0,0,3,"United Kingdom"
"12886",129.061805555556,1,775,775,8.85106382978723,416,2,"United Kingdom",0,0,3,"United Kingdom"
"12887",293.063888888889,1,222.4,222.4,7.69230769230769,100,0,"United Kingdom",1,0,1,"United Kingdom"
"12888",123.866666666667,2,354.12,177.06,15.2,76,0,"United Kingdom",1,0,3,"United Kingdom"
"12889",290.8625,4,385.46,96.365,4.96,124,0,"United Kingdom",1,0,1,"United Kingdom"
"12890",296.947222222222,1,329.3,329.3,3.58928571428571,201,1,"United Kingdom",0,0,1,"United Kingdom"
"12891",95.0131944444445,11,840.5,76.4090909090909,211.363636363636,2325,11,"United Kingdom",1,0,3,"United Kingdom"
"12892",306.124305555556,1,263.38,263.38,7.77777777777778,140,0,"United Kingdom",1,0,1,"United Kingdom"
"12894",484.91875,1,157.35,157.35,1.57142857142857,33,0,"United Kingdom",1,0,1,"United Kingdom"
"12897",114.025694444444,4,514.25,128.5625,17.7857142857143,249,3,"United Kingdom",1,0,3,"United Kingdom"
"12898",373.195833333333,2,296.21,148.105,8.7037037037037,235,1,"United Kingdom",1,0,1,"United Kingdom"
"12899",323.122916666667,1,366.4,366.4,6.35294117647059,108,0,"United Kingdom",1,0,1,"United Kingdom"
"12900",331.897916666667,1,340.33,340.33,10.6923076923077,139,0,"United Kingdom",1,0,1,"United Kingdom"
"12901",18.0791666666667,19,11639.47,612.603684210526,138,12420,52,"United Kingdom",0,1,2,"United Kingdom"
"12902",174.030555555556,1,138.68,138.68,6.6,66,0,"United Kingdom",1,0,3,"United Kingdom"
"12903",338.007638888889,1,833.53,833.53,12.0243902439024,493,3,"United Kingdom",1,0,1,"United Kingdom"
"12904",81.9805555555556,1,244.69,244.69,5.15625,165,1,"United Kingdom",0,0,3,"United Kingdom"
"12905",486.114583333333,2,1018.42,509.21,9.85185185185185,532,2,"United Kingdom",1,0,1,"United Kingdom"
"12907",305.029166666667,2,508.91,254.455,7.08,177,0,"United Kingdom",1,0,1,"United Kingdom"
"12908",85.8826388888889,5,1776,355.2,600,3000,5,"United Kingdom",1,0,3,"United Kingdom"
